# 20240605
callsign,member_id,valid_from,valid_to
YO3FVS,109,,
G4TTY,110,,
G4DRZ,111,,
ON4LDL,112,,
G4FKH,113,,
UA9ODU,114,,
ON4CAS,116,,
DJ0FX,117,,
G7TAT,118,,
DL3HWO,119,,
M0GWD,120,,
G4KXG,121,,
G4TVP,122,,
GI0GDF,123,,
G4EVR,124,,
2E0YAR,125,,
ON4YZ,128,,
CN8NK,129,,
EB1BSV,130,,
G3SDW,131,,
JH2QFI,132,,
PY2CY,133,,
DK8RE,134,,
M0AJN,135,,
G4IWO,136,,
2E0CWC,137,,
G0CVZ,138,,
2E0DXY,139,,
KG4VMB,140,,
M6EAP,141,,
M0OGS,142,,
G4LSE,143,,
G0BIQ,144,,
G0MDL,145,,
PA1FOX,146,,
DL1FDL,147,,
PD1SHE,148,,
KF4IMF,149,,
M0ZZO,150,,
A22LL,151,,
ZS1LL,151,,
DL1XF,152,,
M0ICW,153,,
VE2DIG,154,,
PA7RA,155,,
DO5TMM,156,,
M6PIL,157,,
WI5D,158,,
NW7US,159,,
YD3SWV,160,,
G3IXZ,161,,
YC2LEV,162,,
LU1DZ,163,,
YB3JBJ,164,,
VK4DFG,165,,
G1KOT,166,,
YF5SX,167,,
G0PEP,168,,
G0TDJ,169,,
2E0MOC,170,,
G6ART,173,,
G0LRP,174,,
GD4EIP,175,,
GM3YKA,176,,
EA1WX,177,,
G4VIW,178,,
AG6FE,179,,
HS2VLL,179,,
M6AMI,180,,
9M2ZAK,181,,
M6ODC,182,,
F5VJC(GM3SKN),183,,
PY4DH,184,,
PA0HOP,185,,
M3KHJ,186,,
G4OGL,187,,
M1BUU,188,,
KB1YJ,190,,
PY3JA,191,,
M0PNA,192,,
M0XED,193,,
K7XC,194,,
M0JKB,195,,
2E0AGQ,196,,
HA5CW,197,,
M0HAA,197,,
M0HEM,198,,
NM1K,199,,
AB9NZ,200,,
SV4FFL,202,,
G0AGO,203,,
G4PPK,204,,
G0FVV,205,,
M0XAP,206,,
G3BJ,207,,
G0BWG,208,,
M0GAA,209,,
JA1GZV,209,,
DL1LBV,210,,
UA7G,211,,
OK1RO,212,,
G0OMH,213,,
G0GYY,214,,
WD8CW,215,,
EA6TS,216,,
G4RKB,218,,
G4CPA,219,,
LU7DAF,220,,
YV6AE,221,,
AK4SQ,222,,
G4FRL,223,,
GW1IOT,224,,
G0JML,225,,
G0IKI,226,,
G0TUD,227,,
2E0TNC,228,,
G7VKQ,229,,
M6YYL,230,,
G4WVF,231,,
SV1JRF,232,,
M0XTA,233,,
G4FKI,234,,
G3TRH,235,,
M0PHO,236,,
G0UXN,237,,
M3YLB,238,,
G3OJV,239,,
4X4PP,240,,
M0UAT,241,,
F8GRY,242,,
G0OKR,243,,
GW3HGL,244,,
F6JOE,245,,
VU2LX,246,,
K6KQV,247,,
M6ECG,248,,
G0STR,249,,
M0CSV,250,,
G6BHE,251,,
M0CFM,252,,
UW4QQ,253,,
GM5AUG,254,,
G3PEN,255,,
PY1EPU,256,,
M6VGE,257,,
M0AWN,258,,
9M2UST,259,,
M1NIZ,260,,
K8PG,261,,
N7RD,262,,
G3XVL,263,,
VK2KJJ,264,,
M0KCP,266,,
G4KLE,267,,
M0IIE,268,,
M0TEC,269,,
M0ZPK,270,,
G6DMF,271,,
M6UEH,272,,
2E0EOM,273,,
M0DDR,274,,
K4KB,275,,
YT2T,276,,
YO6EX,277,,
YO4AAC,278,,
G3XLG,279,,
M0BDD,280,,
M0PSX,281,,
M0MNG,282,,
G0PJ0,283,,
M0BDB,284,,
CX1JJ,286,,
G0ILN,287,,
SV1HEM,288,,
G6HHP,289,,
G0AWY,290,,
G0DFC,291,,
G4RSL,292,,
G4GZG,293,,
MW0CVT,294,,
VU2USA,295,,
M0DAG,296,,
G0DZB,297,,
IZ4ZBN,298,,
2E0RMI,299,,
G7PNP,300,,
G4CJY,301,,
AE7US,302,,
9H5G,303,,
WP4OKA,304,,
MI0AHH,305,,
OM6AD,306,,
K1NIT,307,,
M0HTE,308,,
M0CLZ,309,,
GW4JGW,310,,
W4EFB,311,,
M6DXL,312,,
F6EAZ,313,,
DF5WW,314,,
G0BQV,315,,
G4NRT,316,,
M0IMA,317,,
M6KET,318,,
G3ZYP,319,,
G4GQL,320,,
G0IIK,321,,
K2ARM,322,,
VA3KOT,323,,
M0GGK,324,,
EA1YA,325,,
MW0LUK,327,,
G7BHE,328,,
ON5CFT,329,,
M0KIA,330,,
SQ1PSA,331,,
N6STA,332,,
YB1JCD,333,,
HB9DDE,334,,
E41WT,335,,
E41MT,336,,
G0EKP,337,,
G0EKN,338,,
M5ABP,339,,
M1GGY,340,,
PS7HD,342,,
N0QLT,343,,
M6EEQ,344,,
G7NBQ,345,,
G0DZQ,346,,
DK5KF,347,,
SP5PDA,348,,
G0LIA,349,,
G1WRH,350,,
M6NSX,351,,
G4DRS,352,,
M6FTQ,353,,
GW4LPB,354,,
G4HXY,355,,
G4XJN,356,,
WP4F,357,,
ON7AMI,358,,
G3VBU,359,,
G1YJF,360,,
G0JYI,361,,
G4EUW,362,,
G4SIS,363,,
M0MMX,364,,
N4UP,365,,
G0MDR,366,,
K4JGA,367,,
G0PZX,368,,
IZ8NXG,369,,
M0ICH,370,,
M6LCC,371,,
ON6PJ,372,,
M0LHT,373,,
OH2BN,374,,
VE2WU,375,,
G8UNP,376,,
PU2MPM,377,,
F8BON,379,,
G4JDS,380,,
DD5CF,381,,
W6LOC,382,,
G4JON,383,,
G4BSW,384,,
SM6PVB,385,,
DK3DUA,386,,
SV2BBK,387,,
IZ1GRM,388,,
ON4CKZ,389,,
G0KOM,390,,
KQ4E,391,,
NK4DX,392,,
YD7MHZ,393,,
G4IYC,394,,
2E0LBX,395,,
AB8SI,396,,
M0HZR,397,,
M6IPK,398,,
G7NJX,399,,
PU7GYT,400,,
M5KVK,401,,
DJ7MH,402,,
G0WCZ,403,,
G4PVM,404,,
G8INE,405,,
2E0MMU,406,,
VU3YPP,407,,
IU0AHC,408,,
EA1DWI,409,,
M6XHK,410,,
N2PD,411,,
HB9DAX,412,,
GI4EBS,413,,
M6KGN,414,,
G0SBW,415,,
G3WGE,416,,
MI0WWB,417,,
G0PNM,418,,
W4CHI,419,,
SP2QVS,420,,
NC6D,421,,
G0OEY,422,,
G4CIA,423,,
M6AZX,424,,
DL4FDM,425,,
W1ND,426,,
UT5NR,427,,
GM0JDB,428,,
PA0VLD,429,,
9A9CW,430,,
2W0SUR,431,,
G4OJF,432,,
G0TMT,433,,
F6HMP,434,,
G4ELD,435,,
M0OET,436,,
GI6WFX,437,,
G3USA,438,,
G3WDL,439,,
M1AFQ,440,,
G4CCX,441,,
G0SDT,442,,
G4OGW,443,,
G0FTN,444,,
M6OIJ,445,,
2E0WUV,446,,
G4TOO,447,,
G3LZR,448,,
G0EUH,449,,
VP9KF,450,,
EA1ARW,451,,
M6XFT,452,,
KN4QDE,453,,
G6OCX,454,,
M0LIL,455,,
M0NAY,456,,
M0JHO,457,,
G4TPJ,458,,
G3ZPS,459,,
G0CIQ,460,,
M0MBD,461,,
G4TGP,462,,
M0CAG,463,,
M0IRU,464,,
M0HVC,465,,
M0KNG,466,,
G4DWV,467,,
M0SCE,468,,
G0VCW,469,,
M0TZX,470,,
2E0GUA,471,,
2E0HXE,472,,
G4OPO,473,,
4S7LP,474,,
G0MVP,475,,
M7BSM,476,,
G4RTJ,477,,
M6OUK,478,,
R0AIB,479,,
G0HKC,480,,
G8NOP,481,,
OK1RR,482,,
2E0KWI,483,,
G0EKH,484,,
G3WZD,485,,
G4ILW,486,,
G0UON,487,,
M0XYM,488,,
G4DMG,489,,
G8VR,490,,
G4YBU,491,,
UT2SQ,492,,
N0RSN,493,,
SQ9S,494,,
OE7HPJ,495,,
G3TXA,496,,
SP2DNI,497,,
IK0PHU,498,,
EA4TD,499,,
M0JDR,500,,
M6BDO,501,,
PA1CW,502,,
IW2JJS,503,,
M7GKB,504,,
M0OLG,505,,
G8EJN,506,,
M0BZC,508,,
G0FEA,509,,
SP3DGI,510,,
M7HUB,511,,
G0JOH,512,,
G0IPE,513,,
M0IDF,514,,
G6ZVB,516,,
G4FVB,517,,
G0BIX,518,,
G4LUO,519,,
IU6FUB,520,,
LU3IA,521,,
GM0EPO,522,,
F8GDP,523,,
CT1DRB,524,,
ZS6ZA,525,,
YD4RWH,526,,
2E1HHK,527,,
EA6BB,528,,
SM6VYM,529,,
G4HZV,530,,
G0PAE,531,,
IZ8VKR,532,,
VU2PLG,534,,
2W0RMY,535,,
EA4U,536,,
M7KOY,537,,
G3VMP,538,,
EA4BW,539,,
 SO5CW,540,,
DJ5CW ,540,,
G4EOG,541,,
F5IYJ,542,,
M0JRZ,543,,
M7BKN,544,,
G4OMG,545,,
W8TOW,546,,
G4UEM,547,,
K5WG,548,,
M1JSC,549,,
VE9SC,550,,
M0RSU,551,,
M6GKO,552,,
G4OCP,553,,
PG4I,554,,
HK3CQ,555,,
DL1OP,556,,
IZ0NDH,557,,
SV1DAY,558,,
DL9NDM,560,,
EA3NO,561,,
M0YRU,562,,
M0WHU,563,,
M0HEN,564,,
PA3HEN,564,,
M7KOY,565,,
OE8TIR,566,,
OE7TIR,566,,
DJ7AO,566,,
G3TMQ,567,,
F6GUU,567,,
YO6QAN,568,,
G6JEF,569,,
MW7UDX,570,,
K6DF,571,,
M1EMF,572,,
M0KTZ,573,,
SWL,574,,
W0LMS,575,,
RZ4AZ,576,,
M7DHM,577,,
VU2VTG,578,,
M0JOC,579,,
DF7TV,580,,
M0WDD,581,,
M7BWW,582,,
2E0EUI,583,,
M7DJL,584,,
EI6KT,585,,
M0CDL,585,,
W4QYV,586,,
G0GCL,587,,
G3WMQ,588,,
2E0DYH,589,,
G4ZZL,590,,
G1RUZ,591,,
M7DQD,592,,
M4NNJ,593,,
G6QA,594,,
G0LLX,595,,
PE1CDA,596,,
I6HWD,597,,
G4IVV,598,,
G4VHJ,600,,
IK6FVV,601,,
GM0SCW,602,,
M0NZZ,603,,
MW0BGL,604,,
SP7OGP,605,,
GM0HKS,606,,
G4HPY,607,,
G4NNJ,608,,
UA1APX,609,,
M7DKL,610,,
G8LHD,611,,
M7ACX,612,,
AP2SD,613,,
AP2KD,614,,
2E0HNH,615,,
G6VSM,616,,
TA3RT,617,,
GW4XDR,618,,
AE1N,619,,
BH1UZJ,620,,
2E0KRH,621,,
G1YWY,622,,
M1BYH,623,,
G0UJA,624,,
M7BLX,625,,
G4TAI,626,,
G4TQM,627,,
G4FJC,628,,
G8IGS,629,,
M1AYG,630,,
M7RWK,631,,
GM0NYD,632,,
G7TAV,633,,
KK7MNH,634,,
SV1ENG,635,,
TA4MA,636,,
UA6AX,637,,
2E0THH,638,,
M7EOQ,639,,
2E0PKK,640,,
YD2UWF,641,,
WY7AC,642,,
M7BGV,643,,
2E1JBC,644,,
F5GNY,645,,
YO9FMB,646,,
M0KBG,647,,
RC8SA,648,,
G0HVW,649,,
M0VPH,650,,
M0DFL,651,,
RC8SC,652,,
2E0IKJ,653,,
M0TJU,654,,
OE6YAW,655,,
M0GJQ,656,,
G0JXX,657,,
G4RHR,658,,
LU1HHT,659,,
SV2SKD,660,,
NS8S,661,,
M0XUU,662,,
WQ1C,663,,
M0MTW,664,,
M0HGZ,665,,
VU3NAS,666,,
G4EBY,667,,
PA4Y,668,,
G4NPU,669,,
M0KZB,670,,
G0PDZ,671,,
M0LXY,672,,
F6FJE,673,,
IK3RIQ,674,,
G4PVB,675,,
I3JUK,676,,
M0ILL,677,,
S58MU,678,,
I5ECW,679,,
G4BYG (G6M),680,,
G4ZBC,681,,
G4HSO,682,,
OE6PJD,683,,
G3VGR,684,,
DO1LUM,685,,
G0CZE,686,,
G4LGZ,687,,
G0OIK,688,,
E79D,689,,
G4OAB,690,,
DL1LAF,691,,
G0UFN,692,,
G6IGU,693,,
M7EBL,694,,
M0OTV,695,,
G3EME,696,,
G4XIX,697,,
G3AYA,698,,
YD5ARA,699,,
GW7YLS,700,,
M7WLA,701,,
2E0VMG,702,,
2E0ACE,703,,
M0CVZ,704,,
2E0PKF,705,,
DL6LV,706,,
