# 20250101
callsign,member_id,valid_from,valid_to
KF4GSK,459,,
NW7I,460,,
W5PVE,461,,
AC4FS,462,,
NO2D,463,,
N8HE,464,,
AD7HN,465,,
CT1GFQ,466T,,
WA5ANF,467,,
KF6UTR,468,,
W9CC/SK,469T,,
KB9AX,470,,
K7TPD,471,,
N3FGO,472,,
VE3IX,473,,
K4YM,474,,
K7SAM,475,,
AG4EA,476,,
KC9HRM,477,,
KG4IMI,478T,,
N5ZMO,479C,,
VK2IVC,480,,
K8KSM,481C,,
N7DC,482S,,
K6CVK,483,,
W5WRL,484,,
AA0K,485,,
W1WIU,486S,,
WA1OIR,487,,
W1ZQ,488,,
WA9LAE,489,,
W4AMW,490,,
KB0SPM,491,,
W3CEI/SK,492,,
N3ATS,493,,
WA1ZFE/SK,494C,,
K3TX/SK,495,,
K7JAL,496,,
W1RV,497,,
WA7RCT,498S,,
AD7HE,499,,
KG6YSX,500,,
W3PDW,501,,
KA2BKG,502,,
KD7JET,503,,
W7PR,504,,
K0AQO,505,,
K4FYI,506,,
KC4YCT,507,,
F6EJN,508S,,
W3BNY,509,,
WB0FNZ,510,,
N4IN,511,,
W9IXV,512C,,
KA5PAT,513,,
K0WCM,514,,
KB0KMJ,515,,
KC2AEI,516,,
LU3JVO,517,,
KA8DFD,518,,
W4NTI,519,,
K8LEN,520T,,
W0AUR,521,,
K1CGZ,522,,
KB3MCN,523,,
W8KYK,524,,
K8BBE,525,,
KA8CRF,526,,
N8ZDS,527,,
N5YFC,528,,
K6WLM,529,,
NB7N/SK,530,,
KD5KVC,531,,
N0YJ,532C,,
K7PRZ,533,,
W2PL,534C,,
AI4LH,535,,
W6FU/SK,536C,,
N0JYU,537,,
N7TH,538,,
K5OS,539,,
W5SG/SK,540,,
WF5W/SK,541,,
K3JMH,542,,
KD5NCX,543,,
HK1AA,544,,
KA1RCI,545,,
W1DFU/SK,546,,
WA7HI,547,,
W9FX,548,,
W9KMP,549S,,
WA2QQF,550,,
KE1AB,551,,
KB1EXP,552,,
KC2EGL,553T,,
KA9LDD,554,,
KB9YGD,555,,
WD4SCZ,556S,,
K9CHZ,557,,
KB8MCI,558,,
K6RF,559,,
K5JDB,560,,
JE1TRV,561T,,
WB3DSJ,562,,
KG4USN,563,,
W0NW,564C,,
W5ALL,565T,,
KD8COW/SK,566,,
WB9WNZ,567,,
N1SU,568,,
AC0BQ,569T,,
WA1VQY,570,,
KB8JRB,571,,
W9FMB,572,,
NT9E,573,,
W9NX,574,,
KG4IUQ,575T,,
K7ZSK,576,,
KC7CO,577,,
N7DUF,578,,
W9GLG,579,,
WB2WGX,580,,
N1TYH,581,,
W4GDX,582,,
WX5RP,583,,
K3RD,584,,
NE4M,585,,
K1BXI/SK,586,,
N1EA,587,,
N0XY,588,,
K4VIZ,589,,
W9RG,590,,
K6FIG/SK,591,,
K8YZK,592,,
W0WXX,593,,
N0FYE,594,,
KN3A,595T,,
W5SIO/SK,596,,
KT4LF,597,,
KN4VL,598,,
K6YNW,599,,
N4CR,600,,
KO6HA,601,,
NB6GC,602,,
KA0ENU,603,,
DU5AOK,604,,
N4TT,605T,,
JJ8KGZ,606,,
PY7COU,607,,
W8RMA,608,,
KR7W,609T,,
W3WXZ,610,,
N4OF,611,,
W2KLM,612,,
W2DD,613,,
N2NH,614,,
N4VBV,615,,
W4XJ,616S,,
K5SW,617C,,
WN6U,618,,
K5WQG/SK,619,,
MW0KLD,620,,
WA0RSE,621,,
W6KY/SK,622,,
KG4VHV,623,,
K1SCO,624,,
VE7BGP,625,,
WA8MAX,626,,
KC9FAV,627,,
AD7HI,628,,
WY3H,629T,,
W0CML,630C,,
M0RNA,631,,
KK4ZY,632,,
KC8YLJ,633,,
W0CH,634,,
K0HNM,635,,
KA0EOF,636,,
NA8CW,637,,
K7MOK,638,,
W5SV,639,,
KI4JGH,640,,
W4FOA,641T,,
K5DZE,642,,
WA6LTV,643,,
KC9DSE,644,,
EA8BVP,645T,,
K2KEY,646,,
KC5GXL/SK,647T,,
K8GUN,648,,
WA7UQE,649,,
AD7EU,650,,
K7FE,651,,
KU4GW/SK,652C,,
K8EAB,653,,
W5GXV/SK,654T,,
KH6ITY,655,,
KN4EG,656C,,
NN4W,657,,
N1CUU,658,,
N0ET,659S,,
KA3LOC,660S,,
VA3BZ,661,,
W8BZ,662,,
VE3BSL,663,,
KT5TT,664,,
NE7D,665T,,
N1FN/SK,666,,
K9DA,667,,
K0LA,668,,
W6GAK,669,,
K4LMS,670,,
N9SF,671,,
AB8KS,672T,,
KA5NNH/SK,673,,
AA5LL,674,,
K8IBE,675,,
W1PID,676,,
N2ZVT,677,,
W4HAY,678T,,
W4KLP,679,,
AC7AP,680,,
W4JHR,681,,
HK3CW,682,,
KC0MH,683,,
K6USI,684,,
AF5T,685,,
W9ORW,686,,
K7IN,687C,,
W5ESE,688T,,
XE1GXG,689,,
KD7YTC,690,,
W3SQ,691,,
WX7B,692,,
KD5TXL,693,,
N7XG,694,,
WB8DQT,695,,
W8WQU,696,,
W6SO,697,,
N1RX,698C,,
K4SAF,699T,,
KC9DKQ,700,,
NJ3K,701,,
WS4P,702,,
AE6PX,703,,
AE4NY,704,,
VE3GO,705,,
K4BEH/SK,706,,
K4YDI,707,,
WE5ET,708,,
K7NPS,709,,
KD2JC,710S,,
KD8GZ,711T,,
WA4TOL,712,,
W5FZ,713,,
K7OVW/SK,714,,
W7CCY,715,,
KA9TBU,716,,
WA8DEB,717,,
KA4TXY/SK,718,,
KR9Z,719S,,
K6GVG,720C,,
KZ8J/SK,721,,
VE2EBP,722,,
KM1N,723,,
KK7BL,724C,,
W7PKL,725,,
N9AMW,726,,
KH6ZM,727S,,
K8BTD,728T,,
W7GVE/SK,729T,,
K8PSK,730,,
K0EFD,731,,
N4AAD,732,,
KA0E,733T,,
WB8ZSK,734,,
WB2AWQ,735,,
AC0GP,736,,
WA3TAD,737,,
OH1CY,738,,
AB0MO,739,,
W7BWI,741,,
W3ECV/SK,742,,
G3ITB,743,,
WA4BRL,744,,
WI6ZRD,745,,
K5VFO,746,,
WI9S,747,,
W8OB,748,,
AI4NS,749,,
K9VKY,750,,
KG6QQH,751,,
VE7EZI,752,,
W8FHF,753T,,
K5TE,754,,
N0AFT,755,,
N2LD,756,,
W8NZW,757,,
W3CQ,758,,
W5VAF,759,,
KG6TWU,760,,
WA2ZDY,761,,
N5LW/SK,762,,
WB5VWR,763,,
K1GUP,764,,
W3CRR,765,,
K5QO/SK,766,,
NM5SU,767,,
W4KD/SK,768,,
KD5PCM/SK,769,,
N4XML,770,,
WA8PVK,771,,
KI4HUU,772,,
N8TI,773,,
KD4MTG,774,,
KB3CQU,775,,
M0WAC,776,,
CT4RL,777,,
N8IW,778,,
JR7OEF,779,,
N3III,780,,
N3OO,781,,
KW4HF,782,,
W2AMI,783,,
N4GJV,784,,
NW3C,785,,
KB4IFS,786,,
WD8OJL,787,,
KB0RQN,788,,
KE4CPC,789,,
K7XK,790,,
W7IST,791,,
K5HWT,792,,
NU7T/SK,793,,
KG4MMY,794,,
KN7SFZ,795,,
K4ZGB,796S,,
W1KX,797T,,
W0WOI,798,,
WP4X,799,,
K1WO,800,,
AA0RQ,801,,
NG7Z,802T,,
WA3SWS,803,,
VA3OL,804,,
K0ERM/SK,805,,
W1FMR,806,,
W4MVP,807,,
JS1LQI,808,,
N3LQ,809,,
VE2WMA,810,,
N6CKS,811,,
V44KAA,812,,
JQ2GYU,813,,
KA3QLF,814T,,
K8NE,815,,
W2AOF,816,,
K3HT,817,,
K4YA,818,,
AC5P,819C,,
WA7SPY,820,,
KA5BOU,821,,
KC9ICT,822,,
KE7FYO,823,,
W6SGJ,824,,
W9BMW,825,,
K7SZ,826,,
KC5PTX,827,,
G0OYH,828,,
KB2DHG,829,,
K9UT,830,,
W0TDH,831,,
W9TDH,832,,
W1QF,833,,
WT3C,834,,
VE2AIL,835,,
W9UX,836T,,
W0RL,837,,
N3HCN,838,,
WB4TJH,839,,
AE3Z,840,,
K0RWU,841,,
NZ4L,842,,
K2LMQ,843,,
WQ4C,844T,,
N1ALD,845,,
KL7AJ,846,,
W4WXA,847T,,
VE3VG,848,,
KI4LXM,849,,
KG0GY,850,,
W9AVM,851,,
M0TMK,852,,
WB1CPO,853,,
WD5JNC/SK,854,,
W0ENE,855,,
KM4YH,856,,
N0XAS,857,,
UX7CQ,858,,
N5POP,859,,
K7VA,860,,
AA5CH,861,,
KC9HHK,862,,
KA0DJR,863,,
N0OU,864,,
WD5DCZ,865,,
AD5WI,866T,,
VA3YT,867,,
N5LDY,868,,
K1TSW,869,,
W5PDW,870,,
KT8U,871,,
K1SAM,872,,
W1HRM,873,,
KK7CG,874,,
W2NTS,875,,
KI8H,876,,
W3FAF,877C,,
AK7R,878,,
K3UD,879,,
W4IHK,880,,
W4CCV,881,,
W8RWS,882,,
AA4OM,883,,
KW0R,884,,
W4DXS,885,,
KF4YIO,886,,
KC9CRM,887,,
N3WXW,888,,
WB5DFI,889,,
W9DDK,890,,
K9ZMD,891T,,
KD5SIR/EX,892,,
KD5THS,893,,
KD5UGU,894,,
K4REB,895C,,
KC8VSF,896,,
K7ZNP,897,,
N3BW/EX,898,,
N8LT,899,,
W2MTA/SK,900,,
AA5JJ,901,,
AB2QV,902,,
W5RRD,903,,
K2EKM,904C,,
KB3CVO,905S,,
K4CRD,906S,,
W2AGN,907,,
NY2V/SK,908,,
K8UGL,909,,
KC0KVD,910,,
AL7QS,911,,
K8NQQ,912,,
W1YT,913,,
WA0CNS,914,,
KM5I,915,,
N7LH,916,,
N4DKD,917,,
WZ4CW,918,,
WD4LBR,919,,
W6HV,920,,
K2QAI,921,,
OH8UL,922,,
W6JP,923,,
F5NQL/SK,924,,
KX2J,925,,
KD8AC,926,,
N4AUD,927,,
W3BBO,928,,
WB7JEP,929,,
K6PHL,930,,
WA1RKS,931,,
VE3LTQ,932,,
N0VA,933T,,
KD6NOF,934,,
WX4O,935,,
K7UQ,936,,
AI4IS,937,,
AB2SH,938,,
WA6FEJ,939,,
K5EST,940,,
K2LK,941,,
N4RE,942S,,
K8NRB,943,,
W5EN,944,,
N0QP,945,,
W8JPM,946,,
N5QL,947,,
WA3MCK,948,,
N8DQU,949,,
W6BNB/SK,950,,
W0KIZ,951,,
WN5T,952,,
K0FDZ,953,,
W2PFS,954,,
KC8YLD,955,,
W2SR,956,,
N8XMS,957S,,
WB4OFT,958,,
VA7OW,959,,
AA2YK,960C,,
AC7AF,961C,,
AB9JT,962,,
WA5CAV,963,,
W6EET,964,,
NE7RD,965,,
KS7R,966T,,
K8HU,967,,
K8CPW/SK,968,,
WD8CHR,969,,
K3NY,970,,
W6WYW,971,,
K7LRB,972,,
N7JRP,973,,
KD5TLC,974,,
M0BIN,975,,
K9OF,976,,
KA3AKC,977,,
K8DDB,978,,
K4ELV,979,,
KG6ZIN,980,,
KB4T,981T,,
WA4ZXV,982,,
W5EET,983,,
K7FD,984,,
4Z5PI,985,,
WA9QNN,986,,
K4SEV,987,,
K7JM,988,,
W5COX,989,,
KA2IPQ,990,,
KI8DU,991T,,
W8FFF,992,,
N9IVI,993,,
NN4RH,994,,
VE1CB,995,,
K6WX,996,,
KA4N,997,,
AB0TO,998,,
KC9ECH,999,,
W0JER,1000,,
KB2COP,1001,,
KG4WJC,1002,,
W8ACW,1003,,
KE4I,1004,,
K4PQC,1005,,
K3ANG,1006,,
KB4LWS,1007,,
KB4LWT,1008,,
K7URU,1009,,
VK6CP,1010,,
W5TAZ,1011,,
K4NAM,1012,,
WB4VHF,1013,,
NX1DX,1014C,,
W2PDY,1015,,
W7GD,1016,,
KB1LLY,1017,,
N0QX,1018,,
AE5RC,1019,,
K4EEG,1020,,
KU1R,1021,,
N1MS,1022C,,
WA5OLT,1023T,,
N7ODM,1024,,
KD1NZ,1025C,,
W2RDK,1026,,
N2QZ,1027,,
AA7VW,1028,,
K3SS,1029,,
K4SGR,1030,,
WB6AGR,1031,,
WA1CFX,1032,,
K5PSH,1033,,
K0ZK,1034,,
NT4XT,1035,,
KG6MU,1036,,
K5HHS,1037,,
KD6GNF,1038,,
KC4D,1039,,
K4VXP,1040,,
W4DUK,1041,,
W1GQZ,1042,,
KG4CNZ,1043,,
VK4VFX,1044,,
JL3AMK,1045,,
N2DBQ,1046,,
AG1P,1047,,
K9WDY,1048,,
AG4ND,1049,,
W2NR,1050S,,
K2VS,1051T,,
K2KID,1052,,
NA5YO,1053,,
WO5X,1054,,
WB5CVA,1055,,
AE4MZ,1056,,
AA7EQ,1057,,
W1KRT,1058,,
WA5PSA,1059,,
AB8UL,1060,,
WA4GNP,1061,,
K2DLT,1062,,
N8EPE,1063,,
KC2DQV,1064,,
KD5EJA,1065,,
KA9HLZ,1066,,
W0JRP,1067,,
W0TKX,1068,,
WR1C,1069,,
N9OGC,1070,,
W2IX,1071,,
AC3C,1072,,
N3AO/SK,1073S,,
N0QLT,1074,,
W1MIG,1075,,
AD5KE,1076,,
W4ZFL,1077,,
W0SJS,1078,,
AF4NS/SK,1079,,
KC8NOU,1080,,
WI4SS,1081,,
AA1NZ,1082,,
N0CQV,1083,,
KM4BI/SK,1084,,
AF2C/SK,1085,,
N4TN,1086,,
K4OAH,1087,,
KE7FPK,1088,,
W6YN,1089,,
AC5AM,1090,,
N1HLG,1091,,
K4UNW/SK,1092,,
W1KMA,1093,,
W7CCW,1094,,
N5CGS,1095,,
KI7PM,1096,,
KF6UXT,1097,,
KL7GLL,1098T,,
N4ARO,1099C,,
AI4JI,1100,,
KA1NZA,1101,,
NJ2VT,1102,,
KL7IYD,1103,,
K4KXO,1104T,,
W8DYF,1105,,
AA1SU,1106,,
W1CH,1107,,
KG4URF,1108C,,
KA2WQR,1109,,
WA0IYY,1110,,
N0EAX,1111T,,
KB8HY,1112,,
KE5AKL,1113T,,
WB1HHG,1114,,
KG6VZB,1115,,
KI5JF,1116,,
WA4ERU,1117,,
KA1VKD,1118,,
W1LY,1119,,
K4DW,1120,,
W7INO,1121,,
W6ECE,1122,,
WC0PD,1123,,
AA0NI,1124,,
K0ZFK,1125,,
KA0SOH,1126,,
KE5DXV,1127,,
AA4MI,1128,,
KB7FYZ,1129,,
KC1MK,1130,,
WD3K,1131,,
K2AKW,1132,,
K2SKO,1133,,
CT4IK,1134,,
K5JJ,1135,,
KA7GKJ,1136,,
VE3GAG,1137,,
KD1R,1138,,
W0IIT,1139,,
KK2M,1140,,
KO4OL,1141,,
AA1CX,1142S,,
AC4CS,1143,,
K5FA,1144,,
K2NT,1145,,
AB1FN,1146,,
KB7WIG,1147C,,
KE0WW,1148,,
KW9T,1149,,
W2FPG,1150,,
N1HLJ,1151,,
W2BED,1152,,
WA0GOZ,1153,,
AA5KV,1154,,
NQ0RP,1155T,,
WB3KDS,1156,,
W2WS,1157,,
W9SAY,1158T,,
AA7XA,1159,,
W0NGV/SK,1160,,
W8CF,1161,,
N6RB,1162,,
W4BLB,1163,,
KA0GX,1164T,,
AB4FJ,1165,,
W4WNY,1166,,
K4MQM,1167,,
K5BMM,1168,,
WB9TPA,1169,,
K0CDJ,1170,,
K5LXP,1171,,
K1QQ,1172,,
WV2IRG,1173C,,
K8CVZ,1174,,
K4QWF,1175,,
KQ1R,1176,,
W4WLC,1177,,
KB1JHF,1178,,
W8TAF,1179,,
KC7HCR,1180,,
KD6EFV,1181,,
AD5VM,1182,,
K7QHU,1183C,,
N9AS,1184,,
K0KG,1185,,
KC9IIT,1186,,
K4LSU,1187,,
K0ODF,1188C,,
KA2OGO,1189,,
AF7RP,1190,,
KC7NBM,1191,,
K9PET,1192,,
YB6VK,1193,,
KG4QEH,1194,,
KH6HAM,1195,,
OE3SOB,1196,,
WV7T,1197,,
K6DF,1198,,
AI1R,1199,,
K6SOJ/SK,1200,,
KD2LE,1201,,
KB7CSV,1202,,
K7LOG,1203,,
KE6OIO,1204T,,
WB8MON,1205C,,
W1AKV,1206,,
KE3UY,1207,,
K5PAX,1208T,,
K1ZS,1209,,
W2PX/SK,1210,,
KG4HVQ,1211,,
K5NRM,1212,,
W4LSC/SK,1213,,
KE7FSP,1214,,
KB5IQ,1215,,
WB2HPR,1216,,
W6UDO,1217,,
KI0KM,1218,,
WA0ETE,1219,,
W3LYS,1220,,
K6FFY/SK,1221T,,
KK4DW,1222,,
WA0YQM,1223,,
KC0OCC,1224,,
WA4VVA,1225,,
AA9L,1226T,,
WA4JQS,1227,,
AE9Q,1228,,
WD4HHN,1229,,
ZL2BIL,1230,,
K5POA,1231,,
WA0WNV,1232T,,
KI4GKW,1233,,
W4MQC,1234,,
K4AHO,1235T,,
KB0KM,1236,,
W6NBP,1237,,
N2QBN,1238,,
W8JII,1239,,
K5PA,1240T,,
N7KRT,1241,,
WA8TZG,1242,,
KD0V,1243S,,
K3QEQ,1244,,
WA4DLF,1245,,
K3CJQ,1246,,
N2CF,1247,,
W2BLC,1248,,
W5CFN/SK,1249,,
K2XOX,1250,,
W4RBO,1251,,
WB2YAF,1252T,,
AJ4A,1253,,
WW5A,1254,,
AD5NW,1255,,
MM0RZZ/SK,1256,,
W1US,1257,,
WB2FXK/SK,1258C,,
N7BUI,1259,,
W4KA,1260,,
KA7U,1261,,
W2RST,1262,,
N0DET,1263,,
N1JLW,1264,,
K1PMW,1265,,
VE7TBC,1266,,
WA8KOQ/SK,1267C,,
OE5GM,1268,,
K0VJ,1269,,
AK4TN,1270,,
VP9HW,1271,,
AA7T,1272,,
WA2DTW,1273,,
N8UKD,1274,,
W4UJ,1275,,
W4DU,1276,,
YB0ECT,1277,,
WB5AZC,1278,,
AA2DW,1279,,
W7JBJ/SK,1280,,
W4QO/SK,1281S,,
WA0BHT,1282,,
W6SQQ,1283C,,
N3YW,1284,,
N5JDM,1285,,
EA1UJ,1286,,
KB1BMK,1287,,
AD5X,1288,,
KA4ZIG,1289,,
KC8VC,1290,,
W6JNU,1291,,
K4MK,1292,,
K8PZ,1293,,
VE7GDS,1294,,
NA4P,1295,,
W5NZ,1296,,
K9MQ,1297,,
N9EGT,1298,,
W8GEJ/SK,1299,,
K7CO,1300,,
KA8GKT,1301,,
WZ1F,1302,,
N0HH,1303,,
N1RCL,1304,,
W5TVW,1305,,
5N4BRJ,1306,,
G3YMN,1307,,
